ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Label,Project,ProjectFile,ProjectName,EntryDate,Comment,Link
v_mokpwemokp1239,Mokpwe,mokp1239,Mokpwe,bri,Africa,4.24178,9.23887,Atlantic-Congo,Mokpwe_mokp1239,varikin,Mokpwe_mokp1239.txt,,NA,,NA
v_mongomong1338,Mongo,mong1338,Mongo,lol,Africa,-1.54228,20.4259,Atlantic-Congo,Mongo_mong1338,varikin,Mongo_mong1338.txt,,NA,,NA
v_monomono1275,Mono (USA),mono1275,Mono (USA),mnr,North America,37.1935,-119.347,Uto-Aztecan,Mono_mono1275,varikin,Mono_mono1275.txt,,NA,,NA
v_mosetenchimanemose1249,Mosetén-Chimané,mose1249,Mosetén-Chimané,cas,South America,-14.64448,-67.83756,,Mosetén_Chimané_mose1249,varikin,Mosetén_Chimané_mose1249.txt,,NA,,NA
v_movimamovi1243,Movima,movi1243,Movima,mzp,South America,-13.8115,-65.6348,,Movima_movi1243,varikin,Movima_movi1243.txt,,NA,,NA
v_mudburramudb1240,Mudburra,mudb1240,Mudburra,mwd,Australia,-16.7694,132.329,Pama-Nyungan,Mudburra_mudb1240,varikin,Mudburra_mudb1240.txt,,NA,,NA
v_muiscachibchachib1270,Chibcha,chib1270,Chibcha,chb,South America,6.24999,-74.1666,,Muisca_Chibcha__chib1270,varikin,Muisca_Chibcha__chib1270.txt,,NA,,NA
v_mungakamung1266,Mungaka,mung1266,Mungaka,mhk,Africa,5.89752,10.0294,Atlantic-Congo,Mungaka_mung1266,varikin,Mungaka_mung1266.txt,,NA,,NA
v_muruwarimuru1266,Muruwari,muru1266,Muruwari,zmu,Australia,-28.9618,146.546,Pama-Nyungan,Muruwari_muru1266,varikin,Muruwari_muru1266.txt,,NA,,NA
v_myenemyen1241,Myene,myen1241,Myene,mye,Africa,-1.48741,9.50247,Atlantic-Congo,Myene_myen1241,varikin,Myene_myen1241.txt,,NA,,NA
v_navajonava1243,Navajo,nava1243,Navajo,nav,North America,36.2106,-110.082,,Navajo_nava1243,varikin,Navajo_nava1243.txt,,NA,,NA
v_ndumundum1239,Ndumu,ndum1239,Ndumu,nmd,Africa,-1.67033,13.7279,Atlantic-Congo,Ndumu_ndum1239,varikin,Ndumu_ndum1239.txt,,NA,,NA
v_negerhollandsnege1244,Negerhollands,nege1244,Negerhollands,dcr,North America,18.3416,-64.8922,Indo-European,Negerhollands_nege1244,varikin,Negerhollands_nege1244.txt,,NA,,NA
v_nepalinepa1254,Nepali,nepa1254,Nepali,npi,Eurasia,28,85,Indo-European,Nepali_nepa1254,varikin,Nepali_nepa1254.txt,,NA,,NA
v_nevomepima1248b,Pima Bajo,pima1248,Pima Bajo,pia,North America,28.654,-108.326,Uto-Aztecan,Nevome_pima1248b,varikin,Nevome_pima1248b.txt,,NA,,NA
v_ngaanyatjarrangaa1240,Ngaanyatjarra,ngaa1240,Ngaanyatjarra,ntj,Australia,-25.7514,127.602,Pama-Nyungan,Ngaanyatjarra_ngaa1240,varikin,Ngaanyatjarra_ngaa1240.txt,,NA,,NA
v_ngadjumayangad1258,Ngadjunmaya,ngad1258,Ngadjunmaya,nju,Australia,-32.02447,124.46601,Pama-Nyungan,Ngadjumaya_ngad1258,varikin,Ngadjumaya_ngad1258.txt,,NA,,NA
v_ngarinymanngar1235,Ngarinman,ngar1235,Ngarinman,nbj,Australia,-15.4661,130.651,Pama-Nyungan,Ngarinyman_ngar1235,varikin,Ngarinyman_ngar1235.txt,,NA,,NA
v_ngarlangar1286,Yinhawangka,yinh1234,Yinhawangka,ywg,Australia,-22.9178,117.5628,Pama-Nyungan,Ngarla_ngar1286,varikin,Ngarla_ngar1286.txt,,NA,,NA
v_ngarlumangar1287,Ngarluma,ngar1287,Ngarluma,nrl,Australia,-20.9235,117.203,Pama-Nyungan,Ngarluma_ngar1287,varikin,Ngarluma_ngar1287.txt,,NA,,NA
v_ngarrindjerinarr1259,Narrinyeri,narr1259,Narrinyeri,nay,Australia,-36.2301,140.158,Pama-Nyungan,Ngarrindjeri_narr1259,varikin,Ngarrindjeri_narr1259.txt,,NA,,NA
v_ngiyambaawang1291,Ngiyambaa,wang1291,Ngiyambaa,wyb,Australia,-30.6481,146.18,Pama-Nyungan,Ngiyambaa_wang1291,varikin,Ngiyambaa_wang1291.txt,,NA,,NA
v_ngombebinjabinj1250,Binja,binj1250,Binja,,Africa,NA,NA,Atlantic-Congo,Ngombe_Binja_binj1250,varikin,Ngombe_Binja_binj1250.txt,,NA,,NA
v_ngoningon1269,Ngoni,ngon1269,Tanzania-Mozambique Ngoni,ngo,Africa,-11.7794,37.4118,Atlantic-Congo,Ngoni_ngon1269,varikin,Ngoni_ngon1269.txt,,NA,,NA
v_ngulungul1246,Ngulu,ngul1246,Ngulu,ngp,Africa,-5.79734,37.6823,Atlantic-Congo,Ngulu_ngul1246,varikin,Ngulu_ngul1246.txt,,NA,,NA
v_nhantanhan1238,Nhanda,nhan1238,Nhanda,nha,Australia,-27.42523643,114.2680442,Pama-Nyungan,Nhanta_nhan1238,varikin,Nhanta_nhan1238.txt,,NA,,NA
v_ninamnina1238,Ninam,nina1238,Ninam,shb,South America,4.03894,-62.7801,,Ninam_nina1238,varikin,Ninam_nina1238.txt,,NA,,NA
v_niueansniue1239,Niuean,niue1239,Niuean,niu,Papunesia,-19.06,-169.86,Austronesian,Niueans_niue1239,varikin,Niueans_niue1239.txt,,NA,,NA
v_nivacleniva1238,Nivaclé,niva1238,Nivaclé,cag,South America,-22.8557,-61.7606,,Nivacle_niva1238,varikin,Nivacle_niva1238.txt,,NA,,NA
v_njebinjeb1242,Njebi,njeb1242,Njebi,nzb,Africa,-2.18115,12.7063,Atlantic-Congo,Njebi_njeb1242,varikin,Njebi_njeb1242.txt,,NA,,NA
v_nogainoga1249,Nogai,noga1249,Nogai,nog,Eurasia,43.5917,46.6618,Turkic,Nogai_noga1249,varikin,Nogai_noga1249.txt,,NA,,NA
v_northazerbaijaninort2697,North Azerbaijani,nort2697,North Azerbaijani,azj,Eurasia,40.9777,46.4737,Turkic,North_Azerbaijani_nort2697,varikin,North_Azerbaijani_nort2697.txt,,NA,,NA
v_northeasternmaidunort2952,Northeast Maidu,nort2952,Northeast Maidu,nmu,North America,40.4102,-120.645,,Northeastern_Maidu_nort2952,varikin,Northeastern_Maidu_nort2952.txt,,NA,,NA
v_northernemberanort2972,Northern Emberá,nort2972,Northern Emberá,emp,South America,7.12761,-77.574,,Northern_Embera_nort2972,varikin,Northern_Embera_nort2972.txt,,NA,,NA
v_northerngondinort2702,Northern Gondi,nort2702,Northern Gondi,gno,Eurasia,18.1632,81.3842,Dravidian,Northern_Gondi_nort2702,varikin,Northern_Gondi_nort2702.txt,,NA,,NA
v_northernhaidanort2938,Northern Haida,nort2938,Northern Haida,hdn,North America,54.004532,-132.079257,,Northern_Haida_nort2938,varikin,Northern_Haida_nort2938.txt,,NA,,NA
v_northernkurdishnort2641,Northern Kurdish,nort2641,Northern Kurdish,kmr,Eurasia,37,43,Indo-European,Northern_Kurdish_nort2641,varikin,Northern_Kurdish_nort2641.txt,,NA,,NA
v_northernpaiutenort2954,Northern Paiute,nort2954,Northern Paiute,pao,North America,40.0799,-119.536,Uto-Aztecan,Northern_Paiute_nort2954,varikin,Northern_Paiute_nort2954.txt,,NA,,NA
v_northernpomonort2966,Northern Pomo,nort2966,Northern Pomo,pej,North America,39.1084,-123.209,,Northern_Pomo_nort2966,varikin,Northern_Pomo_nort2966.txt,,NA,,NA
v_northernsaminort2671,North Saami,nort2671,North Saami,sme,Eurasia,68.725,22.1113,Uralic,Northern_Sami_nort2671,varikin,Northern_Sami_nort2671.txt,,NA,,NA
v_northerntepehuannort2959,Northern Tepehuan,nort2959,Northern Tepehuan,ntp,North America,26.4348,-107.379,Uto-Aztecan,Northern_Tepehuan_nort2959,varikin,Northern_Tepehuan_nort2959.txt,,NA,,NA
v_northmarquesannort2845,North Marquesan,nort2845,North Marquesan,mrq,Papunesia,-8.89412,-140.108,Austronesian,North_Marquesan_nort2845,varikin,North_Marquesan_nort2845.txt,,NA,,NA
v_northnorthernpaiutenort1551,North Northern Paiute,nort1551,North Northern Paiute,,North America,NA,NA,Uto-Aztecan,North_Northern_Paiute_nort1551,varikin,North_Northern_Paiute_nort1551.txt,,NA,,NA
v_northwesternmaidunort2951,Northwest Maidu,nort2951,Northwest Maidu,mjd,North America,39.6721,-121.368,,Northwestern_Maidu_nort2951,varikin,Northwestern_Maidu_nort2951.txt,,NA,,NA
v_norwegianbokmalnorw1259,Norwegian Bokmål,norw1259,Norwegian Bokmål,nob,Eurasia,61.112,8.886,Indo-European,Norwegian_Bokmål_norw1259,varikin,Norwegian_Bokmål_norw1259.txt,,NA,,NA
v_nsongsong1299,Nsong,song1299,Nsong-Mpiin,soo,Africa,-4.55057,18.4978,Atlantic-Congo,Nsong_song1299,varikin,Nsong_song1299.txt,,NA,,NA
v_nuuchahnulthnuuc1236,Nuu-chah-nulth,nuuc1236,Nuu-chah-nulth,nuk,North America,49.67,-126.67,,Nuu_Chah_Nulth_nuuc1236,varikin,Nuu_Chah_Nulth_nuuc1236.txt,,NA,,NA
v_nyakyusanyak1260,Nyakyusa-Ngonde,nyak1260,Nyakyusa-Ngonde,nyy,Africa,-9.71018,33.7763,Atlantic-Congo,Nyakyusa_nyak1260,varikin,Nyakyusa_nyak1260.txt,,NA,,NA
v_nyamalnyam1271,Nyamal,nyam1271,Nyamal,nly,Australia,-21.6092,119.693,Pama-Nyungan,Nyamal_nyam1271,varikin,Nyamal_nyam1271.txt,,NA,,NA
v_nyangumartanyan1301,Nyangumarta,nyan1301,Nyangumarta,nna,Australia,-20.6271,121.391,Pama-Nyungan,Nyangumarta_nyan1301,varikin,Nyangumarta_nyan1301.txt,,NA,,NA
v_nyoronyor1246,Nyoro,nyor1246,Nyoro,nyo,Africa,0.95294,31.3493,Atlantic-Congo,Nyoro_nyor1246,varikin,Nyoro_nyor1246.txt,,NA,,NA
v_oduoduu1239,O'du,oduu1239,O'du,tyh,Eurasia,19.3497,104.106,Austroasiatic,O_du_oduu1239,varikin,O_du_oduu1239.txt,,NA,,NA
v_oldaramaicolda1245,Old Aramaic-Sam'alian,olda1245,Old Aramaic-Sam'alian,oar,Eurasia,32.84,37,Afro-Asiatic,Old_Aramaic_olda1245,varikin,Old_Aramaic_olda1245.txt,,NA,,NA
v_oldchurchslavonicchur1257,Church Slavic,chur1257,Church Slavic,chu,Eurasia,43.7171,22.8442,Indo-European,Old_Church_Slavonic_chur1257,varikin,Old_Church_Slavonic_chur1257.txt,,NA,,NA
v_oldenglishca4501100olde1238,Old English (ca. 450-1100),olde1238,Old English (ca. 450-1100),ang,Eurasia,51.06,-1.31,Indo-European,Old_English_ca_450_1100__olde1238,varikin,Old_English_ca_450_1100__olde1238.txt,,NA,,NA
v_oldhighgermanca7501050oldh1241,Old High German (ca. 750-1050),oldh1241,Old High German (ca. 750-1050),goh,Eurasia,52,10,Indo-European,Old_High_German_ca_750_1050__oldh1241,varikin,Old_High_German_ca_750_1050__oldh1241.txt,,NA,,NA
v_oldirisholdi1245,Early Irish,oldi1245,Early Irish,sga,Eurasia,53,-8,Indo-European,Old_Irish_oldi1245,varikin,Old_Irish_oldi1245.txt,,NA,,NA
v_oldnorseoldn1244,Old Norse,oldn1244,Old Norse,non,Eurasia,63.42,10.38,Indo-European,Old_Norse_oldn1244,varikin,Old_Norse_oldn1244.txt,,NA,,NA
v_oldprussianprus1238,Old Prussian,prus1238,Old Prussian,prg,Eurasia,52.394,14.757,Indo-European,Old_Prussian_prus1238,varikin,Old_Prussian_prus1238.txt,,NA,,NA
v_oldrussianoldr1238,Old Russian,oldr1238,Old Russian,orv,Eurasia,54.813,31.827,Indo-European,Old_Russian_oldr1238,varikin,Old_Russian_oldr1238.txt,,NA,,NA
v_oldwelsholdw1239,Old-Middle Welsh,oldw1239,Old-Middle Welsh,owl,Eurasia,52.582,-4.089,Indo-European,Old_Welsh_oldw1239,varikin,Old_Welsh_oldw1239.txt,,NA,,NA
v_ontongjavaonto1237,Luangiua,onto1237,Luangiua,ojv,Papunesia,-5.49029,159.701,Austronesian,Ontong_Java_onto1237,varikin,Ontong_Java_onto1237.txt,,NA,,NA
v_opataopat1246,Teguima,opat1246,Teguima,opt,North America,31.15211,-110.06212,Uto-Aztecan,Opata_opat1246,varikin,Opata_opat1246.txt,,NA,,NA
v_oriyaoriy1255,Odia,oriy1255,Odia,ory,Eurasia,21,85,Indo-European,Oriya_oriy1255,varikin,Oriya_oriy1255.txt,,NA,,NA
v_orokoorok1266,Oroko,orok1266,Oroko,bdu,Africa,4.89504,9.15209,Atlantic-Congo,Oroko_orok1266,varikin,Oroko_orok1266.txt,,NA,,NA
v_ossetianosse1243,Modern Ossetic,osse1243,Modern Ossetic,,Eurasia,42.98,44.61,Indo-European,Ossetian_osse1243,varikin,Ossetian_osse1243.txt,,NA,,NA
v_osseticosse1245,Ossetic,osse1245,Ossetic,,,NA,NA,Indo-European,Ossetic_osse1245,varikin,Ossetic_osse1245.txt,,NA,,NA
v_paakantyidarl1243,Paakantyi,darl1243,Paakantyi,drl,Australia,-32.7021,142.695,Pama-Nyungan,Paakantyi_darl1243,varikin,Paakantyi_darl1243.txt,,NA,,NA
v_paezpaez1247,Páez,paez1247,Páez,pbb,South America,2.61516,-76.31254,,Páez_paez1247,varikin,Páez_paez1247.txt,,NA,,NA
v_paliyanpali1274,Paliyan,pali1274,Paliyan,pcf,Eurasia,10.087,77.1863,Dravidian,Paliyan_pali1274,varikin,Paliyan_pali1274.txt,,NA,,NA
v_panjabipanj1256,Eastern Panjabi,panj1256,Eastern Panjabi,pan,Eurasia,30.0368,75.6702,Indo-European,Panjabi_panj1256,varikin,Panjabi_panj1256.txt,,NA,,NA
v_pashtopash1269,Pashto,pash1269,Pashto,,,NA,NA,Indo-European,Pashto_pash1269,varikin,Pashto_pash1269.txt,,NA,,NA
v_payungubayu1240,Bayungu,bayu1240,Bayungu,bxj,Australia,-23.3809,114.108,Pama-Nyungan,Payungu_bayu1240,varikin,Payungu_bayu1240.txt,,NA,,NA
v_phendephen1239,Phende,phen1239,Phende,pem,Africa,-5.64735,19.8275,Atlantic-Congo,Phende_phen1239,varikin,Phende_phen1239.txt,,NA,,NA
v_pilagapila1245,Pilagá,pila1245,Pilagá,plg,South America,-25.0058,-60.1537,,Pilagá_pila1245,varikin,Pilagá_pila1245.txt,,NA,,NA
v_pimadeyepachicchih1238,Chihuahua Pima Bajo,chih1238,Chihuahua Pima Bajo,,North America,NA,NA,Uto-Aztecan,Pima_de_Yepáchic_chih1238,varikin,Pima_de_Yepáchic_chih1238.txt,,NA,,NA
v_pinjipinj1243,Pinji,pinj1243,Pinji,pic,Africa,-1.90305,11.223,Atlantic-Congo,Pinji_pinj1243,varikin,Pinji_pinj1243.txt,,NA,,NA
v_pintupiluritjapint1250,Pintupi-Luritja,pint1250,Pintupi-Luritja,piu,Australia,-23.2963,130.643,Pama-Nyungan,PintupiLuritja_pint1250,varikin,PintupiLuritja_pint1250.txt,,NA,,NA
v_pipilpipi1250,Pipil,pipi1250,Pipil,ppl,North America,13.8931,-89.443,Uto-Aztecan,Pipil_pipi1250,varikin,Pipil_pipi1250.txt,,NA,,NA
v_pirriyapirr1240,Pirriya,pirr1240,Pirriya,xpa,Australia,-25.48006595,142.5485119,Pama-Nyungan,Pirriya_pirr1240,varikin,Pirriya_pirr1240.txt,,NA,,NA
v_pitjantjatjarapitj1243,Pitjantjatjara,pitj1243,Pitjantjatjara,pjt,Australia,-26.9704,131.357,Pama-Nyungan,Pitjantjatjara_pitj1243,varikin,Pitjantjatjara_pitj1243.txt,,NA,,NA
v_pittapittapitt1247,Pitta Pitta,pitt1247,Pitta Pitta,pit,Australia,-22.7952,139.983,Pama-Nyungan,Pitta_Pitta_pitt1247,varikin,Pitta_Pitta_pitt1247.txt,,NA,,NA
v_pokomopoko1261,Pokomo,poko1261,Pokomo,pkb,Africa,-2.31587,40.2897,Atlantic-Congo,Pokomo_poko1261,varikin,Pokomo_poko1261.txt,,NA,,NA
v_polcipolc1243,Polci,polc1243,Polci,plj,Africa,10.0258,9.53362,Afro-Asiatic,Polci_polc1243,varikin,Polci_polc1243.txt,,NA,,NA
v_polishpoli1260,Polish,poli1260,Polish,pol,Eurasia,51.8439,18.6255,Indo-European,Polish_poli1260,varikin,Polish_poli1260.txt,,NA,,NA
v_portugueseport1283,Portuguese,port1283,Portuguese,por,Eurasia,39.91,-8.1,Indo-European,Portuguese_port1283,varikin,Portuguese_port1283.txt,,NA,,NA
v_praiphai1238,Prai,phai1238,Prai,prt,Eurasia,19.0383,101.218,Austroasiatic,Prai_phai1238,varikin,Prai_phai1238.txt,,NA,,NA
v_puinavepuin1248,Puinave,puin1248,Puinave,pui,South America,3.92974,-67.6886,,Puinave_puin1248,varikin,Puinave_puin1248.txt,,NA,,NA
v_pumepume1238,Pumé,pume1238,Pumé,yae,South America,7.10677,-67.5996,,Pumé_pume1238,varikin,Pumé_pume1238.txt,,NA,,NA
v_punupunu1239,Punu,punu1239,Punu,puu,Africa,-2.67362,11.6714,Atlantic-Congo,Punu_punu1239,varikin,Punu_punu1239.txt,,NA,,NA
v_puyumapuyu1239,Puyuma,puyu1239,Puyuma,pyu,Papunesia,22.643,120.996,Austronesian,Puyuma_puyu1239,varikin,Puyuma_puyu1239.txt,,NA,,NA
v_qawasquarqawa1238,Qawasqar,qawa1238,Qawasqar,alc,South America,-49.303195,-74.707536,,Qawasquar_qawa1238,varikin,Qawasquar_qawa1238.txt,,NA,,NA
v_quechanquec1382,Quechan,quec1382,Quechan,yum,North America,32.7859,-114.599,,Quechan_quec1382,varikin,Quechan_quec1382.txt,,NA,,NA
v_raroianstuam1242,Tuamotuan,tuam1242,Tuamotuan,pmt,Papunesia,-16.17259,-146.321755,Austronesian,Raroians_tuam1242,varikin,Raroians_tuam1242.txt,,NA,,NA
v_rennellislandersrenn1242,Rennell-Bellona,renn1242,Rennell-Bellona,mnv,Papunesia,-11.6237,160.265,Austronesian,Rennell_Islanders_renn1242,varikin,Rennell_Islanders_renn1242.txt,,NA,,NA
v_ritharrngurita1239,Ritarungo,rita1239,Ritarungo,rit,Australia,-13.4559,135.259,Pama-Nyungan,Ritharrngu_rita1239,varikin,Ritharrngu_rita1239.txt,,NA,,NA
v_romanianroma1327,Romanian,roma1327,Romanian,ron,Eurasia,46.3913,24.2256,Indo-European,Romanian_roma1327,varikin,Romanian_roma1327.txt,,NA,,NA
v_rotinesetermanuterm1237,Termanu,term1237,Termanu,twu,Papunesia,-10.7326,123.169,Austronesian,Rotinese_Termanu__term1237,varikin,Rotinese_Termanu__term1237.txt,,NA,,NA
v_rotumansrotu1241,Rotuman,rotu1241,Rotuman,rtm,Papunesia,-12.5008,177.066,Austronesian,Rotumans_rotu1241,varikin,Rotumans_rotu1241.txt,,NA,,NA
v_rundirund1242,Rundi,rund1242,Rundi,run,Africa,-2.94,29.97,Atlantic-Congo,Rundi_rund1242,varikin,Rundi_rund1242.txt,,NA,,NA
v_russianruss1263,Russian,russ1263,Russian,rus,Eurasia,59,50,Indo-European,Russian_russ1263,varikin,Russian_russ1263.txt,,NA,,NA
v_rutulshin1265,Shina (Nakh-Daghestan),shin1265,Shina (Nakh-Daghestan),,Eurasia,NA,NA,Nakh-Daghestanian,Rutul_shin1265,varikin,Rutul_shin1265.txt,,NA,,NA
v_saasaaa1240,Sa'a,saaa1240,Sa'a,apb,Papunesia,-9.60258,161.467,Austronesian,Sa_a_saaa1240,varikin,Sa_a_saaa1240.txt,,NA,,NA
v_sakatasaka1287,Sakata,saka1287,Sakata,skt,Africa,-2.85653,17.9669,Atlantic-Congo,Sakata_saka1287,varikin,Sakata_saka1287.txt,,NA,,NA
v_sakesake1247,Sake,sake1247,Sake,sak,Africa,0.25188,11.787,Atlantic-Congo,Sake_sake1247,varikin,Sake_sake1247.txt,,NA,,NA
v_samoansamo1305,Samoan,samo1305,Samoan,smo,Papunesia,-13.92,-171.83,Austronesian,Samoan_samo1305,varikin,Samoan_samo1305.txt,,NA,,NA
v_sanapanasana1298,Sanapaná,sana1298,Sanapaná,spn,South America,-22.49,-58.38,,Sanapana_sana1298,varikin,Sanapana_sana1298.txt,,NA,,NA
v_sangosang1331,Sanga (Democratic Republic of Congo),sang1331,Sanga (Democratic Republic of Congo),sng,Africa,-10.0236,26.8462,Atlantic-Congo,Sango_sang1331,varikin,Sango_sang1331.txt,,NA,,NA
v_sangusang1333,Sangu (Gabon),sang1333,Sangu (Gabon),snq,Africa,-1.52694,11.9098,Atlantic-Congo,Sangu_sang1333,varikin,Sangu_sang1333.txt,,NA,,NA
v_sangutanzaniasang1330,Sangu (Tanzania),sang1330,Sangu (Tanzania),sbp,Africa,-8.4,33.9,Atlantic-Congo,Sangu_Tanzania__sang1330,varikin,Sangu_Tanzania__sang1330.txt,,NA,,NA
v_sansalvadorkongosans1272,Cimbala-Cizali,sans1272,San Salvador Kongo,kwy,Africa,-5.33539,13.3587,Atlantic-Congo,San_Salvador_Kongo_sans1272,varikin,San_Salvador_Kongo_sans1272.txt,,NA,,NA
v_sanskritsans1269,Sanskrit,sans1269,Sanskrit,san,Eurasia,20,77,Indo-European,Sanskrit_sans1269,varikin,Sanskrit_sans1269.txt,,NA,,NA
v_sardiniansard1257,Sardinian,sard1257,Sardinian,,,NA,NA,Indo-European,Sardinian_sard1257,varikin,Sardinian_sard1257.txt,,NA,,NA
v_saterfriesischsate1242,Ems-Weser Frisian,sate1242,Ems-Weser Frisian,stq,Eurasia,53.117,7.721,Indo-European,Saterfriesisch_sate1242,varikin,Saterfriesisch_sate1242.txt,,NA,,NA
v_sekiseki1238,Seki,seki1238,Seki,syi,Africa,1.52302,9.79206,Atlantic-Congo,Seki_seki1238,varikin,Seki_seki1238.txt,,NA,,NA
v_selknamonaa1245,Selk'nam,onaa1245,Selk'nam,ona,South America,-54,-68.5,,Selk_nam_onaa1245,varikin,Selk_nam_onaa1245.txt,,NA,,NA
v_selkupselk1253,Selkup,selk1253,Selkup,sel,Eurasia,59.9409,82.3004,Uralic,Selkup_selk1253,varikin,Selkup_selk1253.txt,,NA,,NA
v_serbocroationsout1528,Serbian-Croatian-Bosnian,sout1528,Serbian-Croatian-Bosnian,hbs,Eurasia,44.15,18.81,Indo-European,Serbocroation_sout1528,varikin,Serbocroation_sout1528.txt,,NA,,NA
v_serbsserb1264,Serbian Standard,serb1264,Serbian Standard,srp,Eurasia,44.3238,21.9192,Indo-European,Serbs_serb1264,varikin,Serbs_serb1264.txt,,NA,,NA
v_seriseri1257,Seri,seri1257,Seri,sei,North America,28.9877,-112.384,,Seri_seri1257,varikin,Seri_seri1257.txt,,NA,,NA
v_serranoserr1255,Serrano,serr1255,Serrano,ser,North America,33.9479,-116.772,Uto-Aztecan,Serrano_serr1255,varikin,Serrano_serr1255.txt,,NA,,NA
v_shastashas1239,Shasta,shas1239,Shasta,sht,North America,41.7587,-122.738,,Shasta_shas1239,varikin,Shasta_shas1239.txt,,NA,,NA
v_shipiboship1254,Shipibo-Conibo,ship1254,Shipibo-Conibo,shp,South America,-7.17105,-74.8219,Pano-Tacanan,Shipibo_ship1254,varikin,Shipibo_ship1254.txt,,NA,,NA
v_shishii1238,Shi,shii1238,Shi,shr,Africa,-2.55777,28.6122,Atlantic-Congo,Shi_shii1238,varikin,Shi_shii1238.txt,,NA,,NA
v_shonashon1251,Shona,shon1251,Shona,sna,Africa,-17.20849,29.75725,Atlantic-Congo,Shona_shon1251,varikin,Shona_shon1251.txt,,NA,,NA
v_shoshonishos1248,Shoshoni,shos1248,Shoshoni,shh,North America,41,-116,Uto-Aztecan,Shoshoni_shos1248,varikin,Shoshoni_shos1248.txt,,NA,,NA
v_sindhisind1272,Sindhi,sind1272,Sindhi,snd,Eurasia,26,69,Indo-European,Sindhi_sind1272,varikin,Sindhi_sind1272.txt,,NA,,NA
v_sinhalasinh1246,Sinhala,sinh1246,Sinhala,sin,Eurasia,8,81,Indo-European,Sinhala_sinh1246,varikin,Sinhala_sinh1246.txt,,NA,,NA
v_sionsion1247,Siona-Tetete,sion1247,Siona-Tetete,snn,South America,0.31733,-76.0237,,Sion_sion1247,varikin,Sion_sion1247.txt,,NA,,NA
v_sirasira1266,Sira,sira1266,Sira,swj,Africa,-1.78084,10.4635,Atlantic-Congo,Sira_sira1266,varikin,Sira_sira1266.txt,,NA,,NA
v_slovakianslov1269,Slovak,slov1269,Slovak,slk,Eurasia,48.545705,18.78479,Indo-European,Slovakian_slov1269,varikin,Slovakian_slov1269.txt,,NA,,NA
v_slovenianslov1268,Slovenian,slov1268,Slovenian,slv,Eurasia,46.2543,14.7766,Indo-European,Slovenian_slov1268,varikin,Slovenian_slov1268.txt,,NA,,NA
v_sogasoga1242,Soga,soga1242,Soga,xog,Africa,0.40456,33.3942,Atlantic-Congo,Soga_soga1242,varikin,Soga_soga1242.txt,,NA,,NA
v_songoorasong1300,Songoora,song1300,Songoora,sod,Africa,-2.21871,26.3477,Atlantic-Congo,Songoora_song1300,varikin,Songoora_song1300.txt,,NA,,NA
v_southeasterntepehuanosout2976,Southeastern Tepehuan,sout2976,Southeastern Tepehuan,stp,North America,23.1584,-103.983,Uto-Aztecan,Southeastern_Tepehuano_sout2976,varikin,Southeastern_Tepehuano_sout2976.txt,,NA,,NA
v_southerncoastaltsimshiannucl1649,Southern-Coastal Tsimshian,nucl1649,Southern-Coastal Tsimshian,tsi,North America,52.59103,-128.544545,,Southern_Coastal_Tsimshian_nucl1649,varikin,Southern_Coastal_Tsimshian_nucl1649.txt,,NA,,NA
v_southernpaiutesout2969,Southern Paiute,sout2969,Southern Paiute,,North America,37,-114,Uto-Aztecan,Southern_Paiute_sout2969,varikin,Southern_Paiute_sout2969.txt,,NA,,NA
