ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Label,Project,ProjectFile,ProjectName,EntryDate,Comment,Link
v_southerntepehuansout2975,Southern Tepehuan,sout2975,Southern Tepehuan,,,NA,NA,Uto-Aztecan,Southern_Tepehuan_sout2975,varikin,Southern_Tepehuan_sout2975.txt,,NA,,NA
v_southerntepehuanwsout2977,Southwestern Tepehuan,sout2977,Southwestern Tepehuan,tla,North America,23.2553,-104.688,Uto-Aztecan,Southern_Tepehuan_W__sout2977,varikin,Southern_Tepehuan_W__sout2977.txt,,NA,,NA
v_southernuteutee1244,Ute,utee1244,Ute,,North America,38,-109,Uto-Aztecan,Southern_Ute_utee1244,varikin,Southern_Ute_utee1244.txt,,NA,,NA
v_southmarquesansout2866,South Marquesan,sout2866,South Marquesan,mqm,Papunesia,-9.75663,-138.979,Austronesian,South_Marquesan_sout2866,varikin,South_Marquesan_sout2866.txt,,NA,,NA
v_standardcatalanstan1289,Catalan,stan1289,Catalan,cat,Eurasia,41.453,1.569,Indo-European,Standard_Catalan_stan1289,varikin,Standard_Catalan_stan1289.txt,,NA,,NA
v_standardenglishstan1293,English,stan1293,English,eng,Eurasia,53,-1,Indo-European,Standard_English_stan1293,varikin,Standard_English_stan1293.txt,,NA,,NA
v_standardfrenchstan1290,French,stan1290,French,fra,Eurasia,48,2,Indo-European,Standard_French_stan1290,varikin,Standard_French_stan1290.txt,,NA,,NA
v_standardgermanstan1295,German,stan1295,German,deu,Eurasia,48.649,12.4676,Indo-European,Standard_German_stan1295,varikin,Standard_German_stan1295.txt,,NA,,NA
v_standardspanishstan1288,Spanish,stan1288,Spanish,spa,Eurasia,40.4414,-1.11788,Indo-European,Standard_Spanish_stan1288,varikin,Standard_Spanish_stan1288.txt,,NA,,NA
v_sukumasuku1261,Sukuma,suku1261,Sukuma,suk,Africa,-3.16082,32.8765,Atlantic-Congo,Sukuma_suku1261,varikin,Sukuma_suku1261.txt,,NA,,NA
v_sukusuku1259,Suku,suku1259,Suku,sub,Africa,-5.76495,17.7736,Atlantic-Congo,Suku_suku1259,varikin,Suku_suku1259.txt,,NA,,NA
v_sumbwasumb1240,Sumbwa,sumb1240,Sumbwa,suw,Africa,-3.47335,31.9457,Atlantic-Congo,Sumbwa_sumb1240,varikin,Sumbwa_sumb1240.txt,,NA,,NA
v_suundisuun1239,Suundi,suun1239,Suundi,sdj,Africa,-4.58488,13.3212,Atlantic-Congo,Suundi_suun1239,varikin,Suundi_suun1239.txt,,NA,,NA
v_swedishswed1254,Swedish,swed1254,Swedish,swe,Eurasia,59.800634,17.389526,Indo-European,Swedish_swed1254,varikin,Swedish_swed1254.txt,,NA,,NA
v_taabwashil1264,Shila,shil1264,Shila,,Africa,NA,NA,Atlantic-Congo,Taabwa_shil1264,varikin,Taabwa_shil1264.txt,,NA,,NA
v_tahitianstahi1242,Tahitian,tahi1242,Tahitian,tah,Papunesia,-17.6485,-149.45,Austronesian,Tahitians_tahi1242,varikin,Tahitians_tahi1242.txt,,NA,,NA
v_tajiktaji1245,Tajik,taji1245,Tajik,tgk,Eurasia,38.8213,68.5549,Indo-European,Tajik_taji1245,varikin,Tajik_taji1245.txt,,NA,,NA
v_tamiltami1289,Tamil,tami1289,Tamil,tam,Eurasia,10.520219,78.825989,Dravidian,Tamil_tami1289,varikin,Tamil_tami1289.txt,,NA,,NA
v_tanalatana1285,Tanala,tana1285,Tañala,,Africa,NA,NA,Austronesian,Tanala_tana1285,varikin,Tanala_tana1285.txt,,NA,,NA
v_tarahumaracent2131,Central Tarahumara,cent2131,Central Tarahumara,tar,North America,27.5648,-107.154,Uto-Aztecan,Tarahumara_cent2131,varikin,Tarahumara_cent2131.txt,,NA,,NA
v_tehuelchetehu1242,Tehuelche,tehu1242,Tehuelche,teh,South America,-47.5796,-68.3235,,Tehuelche_tehu1242,varikin,Tehuelche_tehu1242.txt,,NA,,NA
v_telugutelu1262,Telugu,telu1262,Telugu,tel,Eurasia,16.4529,78.7024,Dravidian,Telugu_telu1262,varikin,Telugu_telu1262.txt,,NA,,NA
v_temitemi1247,Temi,temi1247,Temi,soz,Africa,-2.19303,35.8035,Atlantic-Congo,Temi_temi1247,varikin,Temi_temi1247.txt,,NA,,NA
v_tetelatete1250,Tetela,tete1250,Tetela,tll,Africa,-4.29314,24.546,Atlantic-Congo,Tetela_tete1250,varikin,Tetela_tete1250.txt,,NA,,NA
v_tikopiatiko1237,Tikopia,tiko1237,Tikopia,tkp,Papunesia,-12.2766,168.822,Austronesian,Tikopia_tiko1237,varikin,Tikopia_tiko1237.txt,,NA,,NA
v_tivtivv1240,Tiv,tivv1240,Tiv,tiv,Africa,6.88039,9.26287,Atlantic-Congo,Tiv_tivv1240,varikin,Tiv_tivv1240.txt,,NA,,NA
v_tlingittlin1245,Tlingit,tlin1245,Tlingit,tli,North America,59.4447,-135.29,,Tlingit_tlin1245,varikin,Tlingit_tlin1245.txt,,NA,,NA
v_tobatoba1269,Toba,toba1269,Toba,tob,South America,-23.77,-61.96,,Toba_toba1269,varikin,Toba_toba1269.txt,,NA,,NA
v_todatoda1252,Toda,toda1252,Toda,tcx,Eurasia,11.4184,77.0168,Dravidian,Toda_toda1252,varikin,Toda_toda1252.txt,,NA,,NA
v_tohonooodhamtoho1245,Tohono O'odham,toho1245,Tohono O'odham,ood,North America,31.7973,-111.995,Uto-Aztecan,Tohono_O_odham_toho1245,varikin,Tohono_O_odham_toho1245.txt,,NA,,NA
v_tokelautoke1240,Tokelau,toke1240,Tokelau,tkl,Papunesia,-9.227642,-171.780833,Austronesian,Tokelau_toke1240,varikin,Tokelau_toke1240.txt,,NA,,NA
v_tokharianatokh1242,Tokharian A,tokh1242,Tokharian A,xto,Eurasia,42.98,89.18,Indo-European,Tokharian_A_tokh1242,varikin,Tokharian_A_tokh1242.txt,,NA,,NA
v_tokharianbtokh1243,Tokharian B,tokh1243,Tokharian B,txb,Eurasia,41.65,82.9,Indo-European,Tokharian_B_tokh1243,varikin,Tokharian_B_tokh1243.txt,,NA,,NA
v_tolowatolo1259,Tolowa-Chetco,tolo1259,Tolowa-Chetco,tol,North America,41.9192,-124.1,,Tolowa_tolo1259,varikin,Tolowa_tolo1259.txt,,NA,,NA
v_tongantong1325,Tonga (Tonga Islands),tong1325,Tonga (Tonga Islands),ton,Papunesia,-21.17,-175.25,Austronesian,Tongan_tong1325,varikin,Tongan_tong1325.txt,,NA,,NA
v_tonganyasatong1321,Tonga (Nyasa),tong1321,Tonga (Nyasa),tog,Africa,-12.0816,34.0613,Atlantic-Congo,Tonga_Nyasa__tong1321,varikin,Tonga_Nyasa__tong1321.txt,,NA,,NA
v_tongarevanspenr1237,Māngarongaro,penr1237,Māngarongaro,pnh,Papunesia,-9.082238,-157.922908,Austronesian,Tongarevans_penr1237,varikin,Tongarevans_penr1237.txt,,NA,,NA
v_toorotoor1238,Tooro,toor1238,Tooro,ttj,Africa,0.57291,30.6389,Atlantic-Congo,Tooro_toor1238,varikin,Tooro_toor1238.txt,,NA,,NA
v_trinitariotrin1274,Trinitario,trin1274,Trinitario-Javeriano-Loretano,trn,South America,-15.3331,-65.4096,Arawakan,Trinitario_trin1274,varikin,Trinitario_trin1274.txt,,NA,,NA
v_trumaitrum1247,Trumai,trum1247,Trumai,tpy,South America,-11.8119,-53.5717,,Trumai_trum1247,varikin,Trumai_trum1247.txt,,NA,,NA
v_tsaangitsaa1242,Tsaangi,tsaa1242,Tsaangi,tsa,Africa,-2.29245,12.7581,Atlantic-Congo,Tsaangi_tsaa1242,varikin,Tsaangi_tsaa1242.txt,,NA,,NA
v_tsafikicolo1249,Colombian Sign Language,colo1249,Colombian Sign Language,csn,South America,5.33532,-75.4464,,Tsafiki_colo1249,varikin,Tsafiki_colo1249.txt,,NA,,NA
v_tsogotsog1243,Tsogo,tsog1243,Tsogo,tsv,Africa,-1.55469,11.1359,Atlantic-Congo,Tsogo_tsog1243,varikin,Tsogo_tsog1243.txt,,NA,,NA
v_tsongatson1249,Tsonga,tson1249,Tsonga,tso,Africa,-23.5754,31.8105,Atlantic-Congo,Tsonga_tson1249,varikin,Tsonga_tson1249.txt,,NA,,NA
v_tswanatswa1253,Tswana,tswa1253,Tswana,tsn,Africa,-24.368,24.7587,Atlantic-Congo,Tswana_tswa1253,varikin,Tswana_tswa1253.txt,,NA,,NA
v_tubartuba1279,Tubar,tuba1279,Tubar,tbu,North America,30,-111,Uto-Aztecan,Tubar_tuba1279,varikin,Tubar_tuba1279.txt,,NA,,NA
v_tubatulabaltuba1278,Tübatulabal,tuba1278,Tübatulabal,tub,North America,35.327,-117.163,Uto-Aztecan,Tübatülabal_tuba1278,varikin,Tübatülabal_tuba1278.txt,,NA,,NA
v_tucanotuca1252,Tucano,tuca1252,Tucano,tuo,South America,0.579755,-69.5763,,Tucano_tuca1252,varikin,Tucano_tuca1252.txt,,NA,,NA
v_tumpishashoshonipana1305,Panamint,pana1305,Panamint,par,North America,36.0007,-117.901,Uto-Aztecan,Tümpisha_Shoshoni_pana1305,varikin,Tümpisha_Shoshoni_pana1305.txt,,NA,,NA
v_tundranenetsnene1249,Tundra Nenets,nene1249,Tundra Nenets,yrk,Eurasia,66.1775,71.0234,Uralic,Tundra_Nenets_nene1249,varikin,Tundra_Nenets_nene1249.txt,,NA,,NA
v_tupinambatupi1273,Tupinambá,tupi1273,Tupinambá,tpn,South America,-22.807778,-42.106389,Tupian,Tupinambá_tupi1273,varikin,Tupinambá_tupi1273.txt,,NA,,NA
v_tuyucatuyu1244,Tuyuca,tuyu1244,Tuyuca,tue,South America,0.39441,-70.043515,,Tuyuca_tuyu1244,varikin,Tuyuca_tuyu1244.txt,,NA,,NA
v_tzeltaltzel1254,Tzeltal,tzel1254,Tzeltal,tzh,North America,16.6384,-92.2786,,Tzeltal_tzel1254,varikin,Tzeltal_tzel1254.txt,,NA,,NA
v_udmurtudmu1245,Udmurt,udmu1245,Udmurt,udm,Eurasia,56.12921,52.63548,Uralic,Udmurt_udmu1245,varikin,Udmurt_udmu1245.txt,,NA,,NA
v_ukrainianukra1253,Ukrainian,ukra1253,Ukrainian,ukr,Eurasia,49.796,29.945,Indo-European,Ukrainian_ukra1253,varikin,Ukrainian_ukra1253.txt,,NA,,NA
v_ulawaulaw1237,Ulawa,ulaw1237,Ulawa,,Papunesia,NA,NA,Austronesian,Ulawa_ulaw1237,varikin,Ulawa_ulaw1237.txt,,NA,,NA
v_umbunduumbu1257,Umbundu,umbu1257,Umbundu,umb,Africa,-12.4763,14.4148,Atlantic-Congo,Umbundu_umbu1257,varikin,Umbundu_umbu1257.txt,,NA,,NA
v_umpilaumpi1239,Umpila,umpi1239,Umpila,ump,Australia,-13.1528,143.467,Pama-Nyungan,Umpila_umpi1239,varikin,Umpila_umpi1239.txt,,NA,,NA
v_urduurdu1245,Urdu,urdu1245,Urdu,urd,Eurasia,25,67,Indo-European,Urdu_urdu1245,varikin,Urdu_urdu1245.txt,,NA,,NA
v_vendavend1245,Venda,vend1245,Venda,ven,Africa,-22.188,29.9523,Atlantic-Congo,Venda_vend1245,varikin,Venda_vend1245.txt,,NA,,NA
v_vepsveps1250,Veps,veps1250,Veps,vep,Eurasia,60.3353,34.7865,Uralic,Veps_veps1250,varikin,Veps_veps1250.txt,,NA,,NA
v_vilivili1238,Vili,vili1238,Vili,vif,Africa,-4.06716,11.3804,Atlantic-Congo,Vili_vili1238,varikin,Vili_vili1238.txt,,NA,,NA
v_vlaxromanivlax1238,Vlax Romani,vlax1238,Vlax Romani,rmy,Eurasia,46.09,18.16,Indo-European,Vlax_Romani_vlax1238,varikin,Vlax_Romani_vlax1238.txt,,NA,,NA
v_wailakiwail1244,Eel River Athabaskan,wail1244,Eel River Athabaskan,wlk,North America,39.1513,-123.284,,Wailaki_wail1244,varikin,Wailaki_wail1244.txt,,NA,,NA
v_waiwaiwaiw1244,Waiwai,waiw1244,Waiwai,waw,South America,1.50881,-59.1417,Cariban,Wai_Wai_waiw1244,varikin,Wai_Wai_waiw1244.txt,,NA,,NA
v_wajarriwaja1257,Wajarri,waja1257,Wajarri,wbv,Australia,-28.1761,117.153,Pama-Nyungan,Wajarri_waja1257,varikin,Wajarri_waja1257.txt,,NA,,NA
v_wakayawaga1260,Wagaya,waga1260,Wagaya,wga,Australia,-20.329,137.623,Pama-Nyungan,Wakaya_waga1260,varikin,Wakaya_waga1260.txt,,NA,,NA
v_wallonwall1255,Walloon,wall1255,Walloon,wln,Eurasia,50.2235,5.14509,Indo-European,Wallon_wall1255,varikin,Wallon_wall1255.txt,,NA,,NA
v_wangkangurruwang1290,Wangganguru,wang1290,Wangganguru,wgg,Australia,-25.8148,135.941,Pama-Nyungan,Wangkangurru_wang1290,varikin,Wangkangurru_wang1290.txt,,NA,,NA
v_wangkumarawong1246,Wangkumara,wong1246,Wangkumara,xwk,Australia,NA,NA,Pama-Nyungan,Wangkumara_wong1246,varikin,Wangkumara_wong1246.txt,,NA,,NA
v_waoraniwaor1240,Waorani,waor1240,Waorani,auc,South America,-1.12312,-76.683,,Waorani_waor1240,varikin,Waorani_waor1240.txt,,NA,,NA
v_wapishanawapi1253,Wapishana,wapi1253,Wapishana,wap,South America,2.58744,-59.8021,Arawakan,Wapishana_wapi1253,varikin,Wapishana_wapi1253.txt,,NA,,NA
v_wappowapp1239,Wappo,wapp1239,Wappo,wao,North America,38.25,-122.5,,Wappo_wapp1239,varikin,Wappo_wapp1239.txt,,NA,,NA
v_wariwari1268,Wari',wari1268,Wari',pav,South America,-10.69948,-64.56152,,Wari__wari1268,varikin,Wari__wari1268.txt,,NA,,NA
v_warlmanpawarl1255,Warlmanpa,warl1255,Warlmanpa,wrl,Australia,-18.949,133.862,Pama-Nyungan,Warlmanpa_warl1255,varikin,Warlmanpa_warl1255.txt,,NA,,NA
v_warlpiriwarl1254,Warlpiri,warl1254,Warlpiri,wbp,Australia,-20.1008,131.05,Pama-Nyungan,Warlpiri_warl1254,varikin,Warlpiri_warl1254.txt,,NA,,NA
v_warnmanwanm1242,Wanman,wanm1242,Wanman,wbt,Australia,-22.7078,122.325,Pama-Nyungan,Warnman_wanm1242,varikin,Warnman_wanm1242.txt,,NA,,NA
v_waropenwaro1242,Waropen,waro1242,Waropen,wrp,Papunesia,-2.31142,136.633,Austronesian,Waropen_waro1242,varikin,Waropen_waro1242.txt,,NA,,NA
v_warumunguwaru1265,Warumungu,waru1265,Warumungu,wrm,Australia,-20.6479,134.375,Pama-Nyungan,Warumungu_waru1265,varikin,Warumungu_waru1265.txt,,NA,,NA
v_warunguwaru1264,Warrongo,waru1264,Warrongo,wrg,Australia,-18.2496,144.37,Pama-Nyungan,Warungu_waru1264,varikin,Warungu_waru1264.txt,,NA,,NA
v_waurawaur1244,Waurá,waur1244,Waurá,wau,South America,-13.296,-53.6971,Arawakan,Waurá_waur1244,varikin,Waurá_waur1244.txt,,NA,,NA
v_wayuuwayu1243,Wayuu,wayu1243,Wayuu,guc,South America,11.395566,-72.199791,Arawakan,Wayuu_wayu1243,varikin,Wayuu_wayu1243.txt,,NA,,NA
v_westernapachewest2615,Western Apache,west2615,Western Apache,apw,North America,33.8574,-110.123,,Western_Apache_west2615,varikin,Western_Apache_west2615.txt,,NA,,NA
v_westernarmenianhoms1234,Western Armenian,homs1234,Western Armenian,hyw,Eurasia,40.1897,44.4839,Indo-European,Western_Armenian_homs1234,varikin,Western_Armenian_homs1234.txt,,NA,,NA
v_westernfarsiwest2369,Western Farsi,west2369,Western Farsi,pes,Eurasia,32.9,53.3,Indo-European,Western_Farsi_west2369,varikin,Western_Farsi_west2369.txt,,NA,,NA
v_westernpanjabiwest2386,Western Panjabi,west2386,Western Panjabi,pnb,Eurasia,30.0948,75.3474,Indo-European,Western_Panjabi_west2386,varikin,Western_Panjabi_west2386.txt,,NA,,NA
v_westernshoshoniwest2622,Western Shoshoni,west2622,Western Shoshoni,,North America,NA,NA,Uto-Aztecan,Western_Shoshoni_west2622,varikin,Western_Shoshoni_west2622.txt,,NA,,NA
v_whitemesauteutee1244b,Ute,utee1244,Ute,,North America,38,-109,Uto-Aztecan,White_Mesa_Ute_utee1244b,varikin,White_Mesa_Ute_utee1244b.txt,,NA,,NA
v_wichiwich1264,Wichí Lhamtés Güisnay,wich1264,Wichí Lhamtés Güisnay,mzh,South America,-23.1633,-62.1757,,Wichí_wich1264,varikin,Wichí_wich1264.txt,,NA,,NA
v_wikmungkanwikm1247,Wik-Mungkan,wikm1247,Wik-Mungkan,wim,Australia,-13.98051,141.81611,Pama-Nyungan,WikMungkan_wikm1247,varikin,WikMungkan_wikm1247.txt,,NA,,NA
v_wiradjuriwira1262,Wiradhuri,wira1262,Wiradhuri,wrh,Australia,-34.0742,145.994,Pama-Nyungan,Wiradjuri_wira1262,varikin,Wiradjuri_wira1262.txt,,NA,,NA
v_wiranguwira1265,Wirangu,wira1265,Wirangu,wgu,Australia,-32,134,Pama-Nyungan,Wirangu_wira1265,varikin,Wirangu_wira1265.txt,,NA,,NA
v_wiyotwiyo1248,Wiyot,wiyo1248,Wiyot,wiy,North America,39.2492,-122.952,Algic,Wiyot_wiyo1248,varikin,Wiyot_wiyo1248.txt,,NA,,NA
v_woiwurrungwoiw1237,Woiwurrung-Thagungwurrung,woiw1237,Woiwurrung-Thagungwurrung,wyi,Australia,-37.64264501,145.5879962,Pama-Nyungan,Woiwurrung_woiw1237,varikin,Woiwurrung_woiw1237.txt,,NA,,NA
v_wulguruwulg1239,Wulguru,wulg1239,Wulguru,qgu,Australia,-19.85103121,146.3453957,Pama-Nyungan,Wulguru_wulg1239,varikin,Wulguru_wulg1239.txt,,NA,,NA
v_wuvuluauawuvu1239,Wuvulu-Aua,wuvu1239,Wuvulu-Aua,wuv,Papunesia,-1.73938,142.851,Austronesian,Wuvulu_Aua_wuvu1239,varikin,Wuvulu_Aua_wuvu1239.txt,,NA,,NA
v_yakacaryaka1272,Yaka (Central African Republic),yaka1272,Yaka (Central African Republic),axk,Africa,3.6515,17.2713,Atlantic-Congo,Yaka_CAR__yaka1272,varikin,Yaka_CAR__yaka1272.txt,,NA,,NA
v_yakapelendelonzoyaka1269,Yaka-Pelende-Lonzo,yaka1269,Yaka-Pelende-Lonzo,yaf,Africa,-6.93964,16.9965,Atlantic-Congo,Yaka_Pelende_Lonzo_yaka1269,varikin,Yaka_Pelende_Lonzo_yaka1269.txt,,NA,,NA
v_yalarnngayala1262,Yalarnnga,yala1262,Yalarnnga,ylr,Australia,-21.731,139.511,Pama-Nyungan,Yalarnnga_yala1262,varikin,Yalarnnga_yala1262.txt,,NA,,NA
v_yamanayama1264,Yámana,yama1264,Yámana,yag,South America,-55.2748,-68.2648,,Yamana_yama1264,varikin,Yamana_yama1264.txt,,NA,,NA
v_yamitaoyami1254,Yami,yami1254,Yami,tao,Papunesia,22.055,121.544,Austronesian,Yami_Tao__yami1254,varikin,Yami_Tao__yami1254.txt,,NA,,NA
v_yandruwandhayand1253,Yandruwandha,yand1253,Yandruwandha,ynd,Australia,-28.4744,140.583,Pama-Nyungan,Yandruwandha_yand1253,varikin,Yandruwandha_yand1253.txt,,NA,,NA
v_yanomamiyano1262,Yanomám,yano1262,Yanomám,wca,South America,2.48999,-62.8522,,Yanomámi_yano1262,varikin,Yanomámi_yano1262.txt,,NA,,NA
v_yansiyans1239,Yansi,yans1239,Yansi,yns,Africa,-3.8231,18.2341,Atlantic-Congo,Yansi_yans1239,varikin,Yansi_yans1239.txt,,NA,,NA
v_yanyuwayany1243,Yanyuwa,yany1243,Yanyuwa,jao,Australia,-15.7621,136.055,Pama-Nyungan,Yanyuwa_yany1243,varikin,Yanyuwa_yany1243.txt,,NA,,NA
v_yaoyaoo1241,Yao,yaoo1241,Yao,yao,Africa,-13.6119,35.2387,Atlantic-Congo,Yao_yaoo1241,varikin,Yao_yaoo1241.txt,,NA,,NA
v_yaquiyaqu1251,Yaqui,yaqu1251,Yaqui,yaq,North America,29.9446,-110.681,Uto-Aztecan,Yaqui_yaqu1251,varikin,Yaqui_yaqu1251.txt,,NA,,NA
v_yarluyandingam1265,Ngamini-Yarluyandi-Karangura,ngam1265,Ngamini-Yarluyandi-Karangura,nmv,Australia,-27.1797,138.701,Pama-Nyungan,Yarluyandi_ngam1265,varikin,Yarluyandi_ngam1265.txt,,NA,,NA
v_yaviteroyavi1244,Yavitero,yavi1244,Yavitero-Pareni,yvt,South America,2.800281,-68.084219,Arawakan,Yavitero_yavi1244,varikin,Yavitero_yavi1244.txt,,NA,,NA
v_yerukulayeru1240,Yerukula,yeru1240,Yerukula,yeu,Eurasia,17.3702,81.9748,Dravidian,Yerukula_yeru1240,varikin,Yerukula_yeru1240.txt,,NA,,NA
v_yidinyyidi1250,Yidiñ,yidi1250,Yidiñ,yii,Australia,-17.1332,145.876,Pama-Nyungan,Yidiny_yidi1250,varikin,Yidiny_yidi1250.txt,,NA,,NA
v_yindjibarndiyind1247,Yindjibarndi,yind1247,Yindjibarndi,yij,Australia,-21.5379,117.001,Pama-Nyungan,Yindjibarndi_yind1247,varikin,Yindjibarndi_yind1247.txt,,NA,,NA
v_yombeyomb1244,Yombe,yomb1244,Yombe,yom,Africa,-4.86227,12.6362,Atlantic-Congo,Yombe_yomb1244,varikin,Yombe_yomb1244.txt,,NA,,NA
v_yortayortayort1237,Yorta Yorta,yort1237,Yorta Yorta,xyy,Australia,-35.9,145.01,Pama-Nyungan,Yorta_Yorta_yort1237,varikin,Yorta_Yorta_yort1237.txt,,NA,,NA
v_yucatecmayayuca1254,Yucatec Maya,yuca1254,Yucatec Maya,yua,North America,18.7757,-88.9567,,Yucatec_Maya_yuca1254,varikin,Yucatec_Maya_yuca1254.txt,,NA,,NA
v_yugambehyugu1249,Yugumbir,yugu1249,Yugumbir,,Australia,NA,NA,Pama-Nyungan,Yugambeh_yugu1249,varikin,Yugambeh_yugu1249.txt,,NA,,NA
v_yukiyuki1243,Northern Yukian,yuki1243,Northern Yukian,yuk,North America,39.8389,-123.296,,Yuki_yuki1243,varikin,Yuki_yuki1243.txt,,NA,,NA
v_yulparijayulp1239,Yulparija,yulp1239,Yulparija,,Australia,-18.923519,122.370316,Pama-Nyungan,Yulparija_yulp1239,varikin,Yulparija_yulp1239.txt,,NA,,NA
v_yurokyuro1248,Yurok,yuro1248,Yurok,yur,North America,41.3262,-123.824,Algic,Yurok_yuro1248,varikin,Yurok_yuro1248.txt,,NA,,NA
v_yuwaalaraaygami1243,Yuwaalaraay-Gamilaraay,gami1243,Yuwaalaraay-Gamilaraay,kld,Australia,-29.9037,149.543,Pama-Nyungan,Yuwaalaraay_gami1243,varikin,Yuwaalaraay_gami1243.txt,,NA,,NA
v_zigulazigu1242,Zigula,zigu1242,Zigula,,Africa,-5.61864,38.4114,Atlantic-Congo,Zigula_zigu1242,varikin,Zigula_zigu1242.txt,,NA,,NA
v_zinzazinz1238,Zinza,zinz1238,Zinza,zin,Africa,-2.64132,32.1755,Atlantic-Congo,Zinza_zinz1238,varikin,Zinza_zinz1238.txt,,NA,,NA
v_zuluzulu1248,Zulu,zulu1248,Zulu,zul,Africa,-28.9,30.2,Atlantic-Congo,Zulu_zulu1248,varikin,Zulu_zulu1248.txt,,NA,,NA
v_zunizuni1245,Zuni,zuni1245,Zuni,zun,North America,35.0056,-108.782,,Zuni_zuni1245,varikin,Zuni_zuni1245.txt,,NA,,NA
v_achuarachu1249,Achuar,achu1249,Achuar,acu,South America,-2.83,-77.26,Chicham,Achuar_achu1249,varikin,Achuar_achu1249.txt,,20200713,,NA
v_northernojibwanort2961,Northern Ojibwa,nort2961,Northwestern Ojibwa,obj,North America,51.62,-87.79,Algic,Northern_Ojibwa_nort2961,varikin,Northern_Ojibwa_nort2961.txt,,NA,,NA
v_hunzahunz1248,Hunza,hunz1248,Hunza,,Eurasia,36.22,74.82,Isolate,Hunza_hunz1248,varikin,Hunza_hunz1248.txt,,20200714,The main source used to collect this language used Burusho terms. Burusho is a sub-group of Hunza. ,NA
v_ottowaojibwaotta1242,Ottowa Ojibwa,otta1242,Ottawa,otw,North America,44.6,-83.23,Algic,Ottowa_Ojibwa_otta1242,varikin,Ottowa_Ojibwa_otta1242.txt,,20200715,"Could be ottowa ojibwa, or central ojibwa. The source is unclear. Ottowa's geographic location in Glottolog is closer to the description in the original source",NA
v_ngaatjatjarrangaa1240,Ngaatjatjarra,ngaa1240,Ngaanyatjarra,ntj,Australia,-25.75,127.6,Pama-Nyungan,Ngaatjatjarra_ngaa1240,varikin,Ngaatjatjara_ngaa1240.txt,,20200715,"Ngaatjatjara could be the same as Ngaanyatjarra, in which case the language has been collected twice. ",NA
v_kumaonikuma1273,Kumaoni,kuma1273,Kumaoni,kfy,Eurasia,29.56,80.02,Indo-European,Kumaoni_kuma1273,varikin,Kumaoni_kuma1273.txt,,20200730,,NA
v_keikeii1239,Kei,keii1239,Kei,kei,Papunesia,-5.64,133.02,Austronesian,Kei_keii1239,varikin,Kei_keii1239.csv,,NA,,NA
v_yamdenayamd1240,Yamdena,yamd1240,Yamdena,jmd,Papunesia,-7.74,131.44,Austronesian,Yamdena_yamd1240,varikin,Yamdena_yamd1240.csv,,NA,,NA
v_fordataford1242,Fordata,ford1242,Fordata,frd,Papunesia,-7.29,131.51,Austronesian,Fordata_ford1242,varikin,Fordata_ford1242.csv,,NA,,NA
v_kungjuho1239,"!Kung, Southeastern Ju, or Ju'hoan",juho1239,South-Eastern Ju,ktz,Africa,-19.69,20.77,Kxa,Kung_juho1239,varikin,Kung_juho1239.csv,,20200814,"This language has many different names. Kung was chosen for the project file due to lack of special characters, even if ju'hoansi is the one now viewed to be correct.",NA
v_copp1244,Copper Inuit,copp1244,Inuinnaqtun,,North America,NA,NA,Eskimo-Aleut,Copper_Inuit_copp1244,varikin,Copper_Inuit_copp1244.csv,,NA,,NA
v_nort2944,Nunamiut,nort2944,North Slope Inupiatun,,North America,NA,NA,Eskimo-Aleut,Nunamiut_nort2944,varikin,Nunamiut_nort2944.csv,,NA,,NA
v_nets1241,Netsilik,nets1241,Natsilingmiutut,,North America,NA,NA,Eskimo-Aleut,Netsilik_nets1241,varikin,Netsilik_nets1241.csv,,NA,,NA
