ID,Label,Glottocode,ISO639P3code,Name,Family,Latitude,Longitude,Project,ProjectFile,EntryDate,Comment,Link,Set
v_modernwelshwels1247,Modern_Welsh_wels1247,wels1247,cym,Welsh,Indo-European,52,-4,varikin,Modern_Welsh_wels1247.txt,NA,,NA,Varikin
v_mokpwemokp1239,Mokpwe_mokp1239,mokp1239,bri,Mokpwe,Atlantic-Congo,4.24178,9.23887,varikin,Mokpwe_mokp1239.txt,NA,,NA,Varikin
v_mongomong1338,Mongo_mong1338,mong1338,lol,Mongo,Atlantic-Congo,-1.54228,20.4259,varikin,Mongo_mong1338.txt,NA,,NA,Varikin
v_monomono1275,Mono_mono1275,mono1275,mnr,Mono (USA),Uto-Aztecan,37.1935,-119.347,varikin,Mono_mono1275.txt,NA,,NA,Varikin
v_mosetenchimanemose1249,Mosetén_Chimané_mose1249,mose1249,cas,Mosetén-Chimané,,-14.64448,-67.83756,varikin,Mosetén_Chimané_mose1249.txt,NA,,NA,Varikin
v_movimamovi1243,Movima_movi1243,movi1243,mzp,Movima,,-13.8115,-65.6348,varikin,Movima_movi1243.txt,NA,,NA,Varikin
v_mudburramudb1240,Mudburra_mudb1240,mudb1240,mwd,Mudburra,Pama-Nyungan,-16.7694,132.329,varikin,Mudburra_mudb1240.txt,NA,,NA,Varikin
v_muiscachibchachib1270,Muisca_Chibcha__chib1270,chib1270,chb,Chibcha,,6.24999,-74.1666,varikin,Muisca_Chibcha__chib1270.txt,NA,,NA,Varikin
v_mungakamung1266,Mungaka_mung1266,mung1266,mhk,Mungaka,Atlantic-Congo,5.89752,10.0294,varikin,Mungaka_mung1266.txt,NA,,NA,Varikin
v_muruwarimuru1266,Muruwari_muru1266,muru1266,zmu,Muruwari,Pama-Nyungan,-28.9618,146.546,varikin,Muruwari_muru1266.txt,NA,,NA,Varikin
v_myenemyen1241,Myene_myen1241,myen1241,mye,Myene,Atlantic-Congo,-1.48741,9.50247,varikin,Myene_myen1241.txt,NA,,NA,Varikin
v_navajonava1243,Navajo_nava1243,nava1243,nav,Navajo,,36.2106,-110.082,varikin,Navajo_nava1243.txt,NA,,NA,Varikin
v_ndumundum1239,Ndumu_ndum1239,ndum1239,nmd,Ndumu,Atlantic-Congo,-1.67033,13.7279,varikin,Ndumu_ndum1239.txt,NA,,NA,Varikin
v_negerhollandsnege1244,Negerhollands_nege1244,nege1244,dcr,Negerhollands,Indo-European,18.3416,-64.8922,varikin,Negerhollands_nege1244.txt,NA,,NA,Varikin
v_nepalinepa1254,Nepali_nepa1254,nepa1254,npi,Nepali,Indo-European,28,85,varikin,Nepali_nepa1254.txt,NA,,NA,Varikin
v_nevomepima1248b,Nevome_pima1248b,pima1248,pia,Pima Bajo,Uto-Aztecan,28.654,-108.326,varikin,Nevome_pima1248b.txt,NA,,NA,Varikin
v_ngaanyatjarrangaa1240,Ngaanyatjarra_ngaa1240,ngaa1240,ntj,Ngaanyatjarra,Pama-Nyungan,-25.7514,127.602,varikin,Ngaanyatjarra_ngaa1240.txt,NA,,NA,Varikin
v_ngadjumayangad1258,Ngadjumaya_ngad1258,ngad1258,nju,Ngadjunmaya,Pama-Nyungan,-32.02447,124.46601,varikin,Ngadjumaya_ngad1258.txt,NA,,NA,Varikin
v_ngarinymanngar1235,Ngarinyman_ngar1235,ngar1235,nbj,Ngarinman,Pama-Nyungan,-15.4661,130.651,varikin,Ngarinyman_ngar1235.txt,NA,,NA,Varikin
v_ngarlangar1286,Ngarla_ngar1286,yinh1234,ywg,Yinhawangka,Pama-Nyungan,-22.9178,117.5628,varikin,Ngarla_ngar1286.txt,NA,,NA,Varikin
v_ngarlumangar1287,Ngarluma_ngar1287,ngar1287,nrl,Ngarluma,Pama-Nyungan,-20.9235,117.203,varikin,Ngarluma_ngar1287.txt,NA,,NA,Varikin
v_ngarrindjerinarr1259,Ngarrindjeri_narr1259,narr1259,nay,Narrinyeri,Pama-Nyungan,-36.2301,140.158,varikin,Ngarrindjeri_narr1259.txt,NA,,NA,Varikin
v_ngiyambaawang1291,Ngiyambaa_wang1291,wang1291,wyb,Ngiyambaa,Pama-Nyungan,-30.6481,146.18,varikin,Ngiyambaa_wang1291.txt,NA,,NA,Varikin
v_ngombebinjabinj1250,Ngombe_Binja_binj1250,binj1250,,Binja,Atlantic-Congo,,,varikin,Ngombe_Binja_binj1250.txt,NA,,NA,Varikin
v_ngoningon1269,Ngoni_ngon1269,ngon1269,ngo,Ngoni,Atlantic-Congo,-11.7794,37.4118,varikin,Ngoni_ngon1269.txt,NA,,NA,Varikin
v_ngulungul1246,Ngulu_ngul1246,ngul1246,ngp,Ngulu,Atlantic-Congo,-5.79734,37.6823,varikin,Ngulu_ngul1246.txt,NA,,NA,Varikin
v_nhantanhan1238,Nhanta_nhan1238,nhan1238,nha,Nhanda,Pama-Nyungan,-27.42523643,114.2680442,varikin,Nhanta_nhan1238.txt,NA,,NA,Varikin
v_ninamnina1238,Ninam_nina1238,nina1238,shb,Ninam,,4.03894,-62.7801,varikin,Ninam_nina1238.txt,NA,,NA,Varikin
v_niueansniue1239,Niueans_niue1239,niue1239,niu,Niuean,Austronesian,-19.06,-169.86,varikin,Niueans_niue1239.txt,NA,,NA,Varikin
v_nivacleniva1238,Nivacle_niva1238,niva1238,cag,Nivaclé,,-22.8557,-61.7606,varikin,Nivacle_niva1238.txt,NA,,NA,Varikin
v_njebinjeb1242,Njebi_njeb1242,njeb1242,nzb,Njebi,Atlantic-Congo,-2.18115,12.7063,varikin,Njebi_njeb1242.txt,NA,,NA,Varikin
v_nogainoga1249,Nogai_noga1249,noga1249,nog,Nogai,Turkic,43.5917,46.6618,varikin,Nogai_noga1249.txt,NA,,NA,Varikin
v_northazerbaijaninort2697,North_Azerbaijani_nort2697,nort2697,azj,North Azerbaijani,Turkic,40.9777,46.4737,varikin,North_Azerbaijani_nort2697.txt,NA,,NA,Varikin
v_northeasternmaidunort2952,Northeastern_Maidu_nort2952,nort2952,nmu,Northeast Maidu,,40.4102,-120.645,varikin,Northeastern_Maidu_nort2952.txt,NA,,NA,Varikin
v_northernemberanort2972,Northern_Embera_nort2972,nort2972,emp,Northern Emberá,,7.12761,-77.574,varikin,Northern_Embera_nort2972.txt,NA,,NA,Varikin
v_northerngondinort2702,Northern_Gondi_nort2702,nort2702,gno,Northern Gondi,Dravidian,18.1632,81.3842,varikin,Northern_Gondi_nort2702.txt,NA,,NA,Varikin
v_northernhaidanort2938,Northern_Haida_nort2938,nort2938,hdn,Northern Haida,,54.004532,-132.079257,varikin,Northern_Haida_nort2938.txt,NA,,NA,Varikin
v_northernkurdishnort2641,Northern_Kurdish_nort2641,nort2641,kmr,Northern Kurdish,Indo-European,37,43,varikin,Northern_Kurdish_nort2641.txt,NA,,NA,Varikin
v_northernpaiutenort2954,Northern_Paiute_nort2954,nort2954,pao,Northern Paiute,Uto-Aztecan,40.0799,-119.536,varikin,Northern_Paiute_nort2954.txt,NA,,NA,Varikin
v_northernpomonort2966,Northern_Pomo_nort2966,nort2966,pej,Northern Pomo,,39.1084,-123.209,varikin,Northern_Pomo_nort2966.txt,NA,,NA,Varikin
v_northernsaminort2671,Northern_Sami_nort2671,nort2671,sme,North Saami,Uralic,68.725,22.1113,varikin,Northern_Sami_nort2671.txt,NA,,NA,Varikin
v_northerntepehuannort2959,Northern_Tepehuan_nort2959,nort2959,ntp,Northern Tepehuan,Uto-Aztecan,26.4348,-107.379,varikin,Northern_Tepehuan_nort2959.txt,NA,,NA,Varikin
v_northmarquesannort2845,North_Marquesan_nort2845,nort2845,mrq,North Marquesan,Austronesian,-8.89412,-140.108,varikin,North_Marquesan_nort2845.txt,NA,,NA,Varikin
v_northnorthernpaiutenort1551,North_Northern_Paiute_nort1551,nort1551,,North Northern Paiute,Uto-Aztecan,,,varikin,North_Northern_Paiute_nort1551.txt,NA,,NA,Varikin
v_northwesternmaidunort2951,Northwestern_Maidu_nort2951,nort2951,mjd,Northwest Maidu,,39.6721,-121.368,varikin,Northwestern_Maidu_nort2951.txt,NA,,NA,Varikin
v_norwegianbokmalnorw1259,Norwegian_Bokmål_norw1259,norw1259,nob,Norwegian Bokmål,Indo-European,61.112,8.886,varikin,Norwegian_Bokmål_norw1259.txt,NA,,NA,Varikin
v_nsongsong1299,Nsong_song1299,song1299,soo,Nsong,Atlantic-Congo,-4.55057,18.4978,varikin,Nsong_song1299.txt,NA,,NA,Varikin
v_nuuchahnulthnuuc1236,Nuu_Chah_Nulth_nuuc1236,nuuc1236,nuk,Nuu-chah-nulth,,49.67,-126.67,varikin,Nuu_Chah_Nulth_nuuc1236.txt,NA,,NA,Varikin
v_nyakyusanyak1260,Nyakyusa_nyak1260,nyak1260,nyy,Nyakyusa-Ngonde,Atlantic-Congo,-9.71018,33.7763,varikin,Nyakyusa_nyak1260.txt,NA,,NA,Varikin
v_nyamalnyam1271,Nyamal_nyam1271,nyam1271,nly,Nyamal,Pama-Nyungan,-21.6092,119.693,varikin,Nyamal_nyam1271.txt,NA,,NA,Varikin
v_nyangumartanyan1301,Nyangumarta_nyan1301,nyan1301,nna,Nyangumarta,Pama-Nyungan,-20.6271,121.391,varikin,Nyangumarta_nyan1301.txt,NA,,NA,Varikin
v_nyoronyor1246,Nyoro_nyor1246,nyor1246,nyo,Nyoro,Atlantic-Congo,0.95294,31.3493,varikin,Nyoro_nyor1246.txt,NA,,NA,Varikin
v_oduoduu1239,O_du_oduu1239,oduu1239,tyh,O'du,Austroasiatic,19.3497,104.106,varikin,O_du_oduu1239.txt,NA,,NA,Varikin
v_oldaramaicolda1245,Old_Aramaic_olda1245,olda1245,oar,Old Aramaic-Sam'alian,Afro-Asiatic,32.84,37,varikin,Old_Aramaic_olda1245.txt,NA,,NA,Varikin
v_oldchurchslavonicchur1257,Old_Church_Slavonic_chur1257,chur1257,chu,Church Slavic,Indo-European,43.7171,22.8442,varikin,Old_Church_Slavonic_chur1257.txt,NA,,NA,Varikin
v_oldenglishca4501100olde1238,Old_English_ca_450_1100__olde1238,olde1238,ang,Old English (ca. 450-1100),Indo-European,51.06,-1.31,varikin,Old_English_ca_450_1100__olde1238.txt,NA,,NA,Varikin
v_oldhighgermanca7501050oldh1241,Old_High_German_ca_750_1050__oldh1241,oldh1241,goh,Old High German (ca. 750-1050),Indo-European,52,10,varikin,Old_High_German_ca_750_1050__oldh1241.txt,NA,,NA,Varikin
v_oldirisholdi1245,Old_Irish_oldi1245,oldi1245,sga,Early Irish,Indo-European,53,-8,varikin,Old_Irish_oldi1245.txt,NA,,NA,Varikin
v_oldnorseoldn1244,Old_Norse_oldn1244,oldn1244,non,Old Norse,Indo-European,63.42,10.38,varikin,Old_Norse_oldn1244.txt,NA,,NA,Varikin
v_oldprussianprus1238,Old_Prussian_prus1238,prus1238,prg,Old Prussian,Indo-European,52.394,14.757,varikin,Old_Prussian_prus1238.txt,NA,,NA,Varikin
v_oldrussianoldr1238,Old_Russian_oldr1238,oldr1238,orv,Old Russian,Indo-European,54.813,31.827,varikin,Old_Russian_oldr1238.txt,NA,,NA,Varikin
v_oldwelsholdw1239,Old_Welsh_oldw1239,oldw1239,owl,Old-Middle Welsh,Indo-European,52.582,-4.089,varikin,Old_Welsh_oldw1239.txt,NA,,NA,Varikin
v_ontongjavaonto1237,Ontong_Java_onto1237,onto1237,ojv,Luangiua,Austronesian,-5.49029,159.701,varikin,Ontong_Java_onto1237.txt,NA,,NA,Varikin
v_opataopat1246,Opata_opat1246,opat1246,opt,Teguima,Uto-Aztecan,31.15211,-110.06212,varikin,Opata_opat1246.txt,NA,,NA,Varikin
v_oriyaoriy1255,Oriya_oriy1255,oriy1255,ory,Odia,Indo-European,21,85,varikin,Oriya_oriy1255.txt,NA,,NA,Varikin
v_orokoorok1266,Oroko_orok1266,orok1266,bdu,Oroko,Atlantic-Congo,4.89504,9.15209,varikin,Oroko_orok1266.txt,NA,,NA,Varikin
v_ossetianosse1243,Ossetian_osse1243,osse1243,,Modern Ossetic,Indo-European,42.98,44.61,varikin,Ossetian_osse1243.txt,NA,,NA,Varikin
v_osseticosse1245,Ossetic_osse1245,osse1245,,Ossetic,Indo-European,,,varikin,Ossetic_osse1245.txt,NA,,NA,Varikin
v_paakantyidarl1243,Paakantyi_darl1243,darl1243,drl,Paakantyi,Pama-Nyungan,-32.7021,142.695,varikin,Paakantyi_darl1243.txt,NA,,NA,Varikin
v_paezpaez1247,Páez_paez1247,paez1247,pbb,Páez,,2.61516,-76.31254,varikin,Páez_paez1247.txt,NA,,NA,Varikin
v_paliyanpali1274,Paliyan_pali1274,pali1274,pcf,Paliyan,Dravidian,10.087,77.1863,varikin,Paliyan_pali1274.txt,NA,,NA,Varikin
v_panjabipanj1256,Panjabi_panj1256,panj1256,pan,Eastern Panjabi,Indo-European,30.0368,75.6702,varikin,Panjabi_panj1256.txt,NA,,NA,Varikin
v_pashtopash1269,Pashto_pash1269,pash1269,,Pashto,Indo-European,,,varikin,Pashto_pash1269.txt,NA,,NA,Varikin
v_payungubayu1240,Payungu_bayu1240,bayu1240,bxj,Bayungu,Pama-Nyungan,-23.3809,114.108,varikin,Payungu_bayu1240.txt,NA,,NA,Varikin
v_phendephen1239,Phende_phen1239,phen1239,pem,Phende,Atlantic-Congo,-5.64735,19.8275,varikin,Phende_phen1239.txt,NA,,NA,Varikin
v_pilagapila1245,Pilagá_pila1245,pila1245,plg,Pilagá,,-25.0058,-60.1537,varikin,Pilagá_pila1245.txt,NA,,NA,Varikin
v_pimadeyepachicchih1238,Pima_de_Yepáchic_chih1238,chih1238,,Chihuahua Pima Bajo,Uto-Aztecan,,,varikin,Pima_de_Yepáchic_chih1238.txt,NA,,NA,Varikin
v_pinjipinj1243,Pinji_pinj1243,pinj1243,pic,Pinji,Atlantic-Congo,-1.90305,11.223,varikin,Pinji_pinj1243.txt,NA,,NA,Varikin
v_pintupiluritjapint1250,PintupiLuritja_pint1250,pint1250,piu,Pintupi-Luritja,Pama-Nyungan,-23.2963,130.643,varikin,PintupiLuritja_pint1250.txt,NA,,NA,Varikin
v_pipilpipi1250,Pipil_pipi1250,pipi1250,ppl,Pipil,Uto-Aztecan,13.8931,-89.443,varikin,Pipil_pipi1250.txt,NA,,NA,Varikin
v_pirriyapirr1240,Pirriya_pirr1240,pirr1240,xpa,Pirriya,Pama-Nyungan,-25.48006595,142.5485119,varikin,Pirriya_pirr1240.txt,NA,,NA,Varikin
v_pitjantjatjarapitj1243,Pitjantjatjara_pitj1243,pitj1243,pjt,Pitjantjatjara,Pama-Nyungan,-26.9704,131.357,varikin,Pitjantjatjara_pitj1243.txt,NA,,NA,Varikin
v_pittapittapitt1247,Pitta_Pitta_pitt1247,pitt1247,pit,Pitta Pitta,Pama-Nyungan,-22.7952,139.983,varikin,Pitta_Pitta_pitt1247.txt,NA,,NA,Varikin
v_pokomopoko1261,Pokomo_poko1261,poko1261,pkb,Pokomo,Atlantic-Congo,-2.31587,40.2897,varikin,Pokomo_poko1261.txt,NA,,NA,Varikin
v_polcipolc1243,Polci_polc1243,polc1243,plj,Polci,Afro-Asiatic,10.0258,9.53362,varikin,Polci_polc1243.txt,NA,,NA,Varikin
v_polishpoli1260,Polish_poli1260,poli1260,pol,Polish,Indo-European,51.8439,18.6255,varikin,Polish_poli1260.txt,NA,,NA,Varikin
v_portugueseport1283,Portuguese_port1283,port1283,por,Portuguese,Indo-European,39.91,-8.1,varikin,Portuguese_port1283.txt,NA,,NA,Varikin
v_praiphai1238,Prai_phai1238,phai1238,prt,Prai,Austroasiatic,19.0383,101.218,varikin,Prai_phai1238.txt,NA,,NA,Varikin
v_puinavepuin1248,Puinave_puin1248,puin1248,pui,Puinave,,3.92974,-67.6886,varikin,Puinave_puin1248.txt,NA,,NA,Varikin
v_pumepume1238,Pumé_pume1238,pume1238,yae,Pumé,,7.10677,-67.5996,varikin,Pumé_pume1238.txt,NA,,NA,Varikin
v_punupunu1239,Punu_punu1239,punu1239,puu,Punu,Atlantic-Congo,-2.67362,11.6714,varikin,Punu_punu1239.txt,NA,,NA,Varikin
v_puyumapuyu1239,Puyuma_puyu1239,puyu1239,pyu,Puyuma,Austronesian,22.643,120.996,varikin,Puyuma_puyu1239.txt,NA,,NA,Varikin
v_qawasquarqawa1238,Qawasquar_qawa1238,qawa1238,alc,Qawasqar,,-49.303195,-74.707536,varikin,Qawasquar_qawa1238.txt,NA,,NA,Varikin
v_quechanquec1382,Quechan_quec1382,quec1382,yum,Quechan,,32.7859,-114.599,varikin,Quechan_quec1382.txt,NA,,NA,Varikin
v_raroianstuam1242,Raroians_tuam1242,tuam1242,pmt,Tuamotuan,Austronesian,-16.17259,-146.321755,varikin,Raroians_tuam1242.txt,NA,,NA,Varikin
v_rennellislandersrenn1242,Rennell_Islanders_renn1242,renn1242,mnv,Rennell-Bellona,Austronesian,-11.6237,160.265,varikin,Rennell_Islanders_renn1242.txt,NA,,NA,Varikin
v_ritharrngurita1239,Ritharrngu_rita1239,rita1239,rit,Ritarungo,Pama-Nyungan,-13.4559,135.259,varikin,Ritharrngu_rita1239.txt,NA,,NA,Varikin
v_romanianroma1327,Romanian_roma1327,roma1327,ron,Romanian,Indo-European,46.3913,24.2256,varikin,Romanian_roma1327.txt,NA,,NA,Varikin
v_rotinesetermanuterm1237,Rotinese_Termanu__term1237,term1237,twu,Termanu,Austronesian,-10.7326,123.169,varikin,Rotinese_Termanu__term1237.txt,NA,,NA,Varikin
v_rotumansrotu1241,Rotumans_rotu1241,rotu1241,rtm,Rotuman,Austronesian,-12.5008,177.066,varikin,Rotumans_rotu1241.txt,NA,,NA,Varikin
v_rundirund1242,Rundi_rund1242,rund1242,run,Rundi,Atlantic-Congo,-2.94,29.97,varikin,Rundi_rund1242.txt,NA,,NA,Varikin
v_russianruss1263,Russian_russ1263,russ1263,rus,Russian,Indo-European,59,50,varikin,Russian_russ1263.txt,NA,,NA,Varikin
v_rutulshin1265,Rutul_shin1265,shin1265,,Shina (Nakh-Daghestan),Nakh-Daghestanian,,,varikin,Rutul_shin1265.txt,NA,,NA,Varikin
v_saasaaa1240,Sa_a_saaa1240,saaa1240,apb,Sa'a,Austronesian,-9.60258,161.467,varikin,Sa_a_saaa1240.txt,NA,,NA,Varikin
v_sakatasaka1287,Sakata_saka1287,saka1287,skt,Sakata,Atlantic-Congo,-2.85653,17.9669,varikin,Sakata_saka1287.txt,NA,,NA,Varikin
v_sakesake1247,Sake_sake1247,sake1247,sak,Sake,Atlantic-Congo,0.25188,11.787,varikin,Sake_sake1247.txt,NA,,NA,Varikin
v_samoansamo1305,Samoan_samo1305,samo1305,smo,Samoan,Austronesian,-13.92,-171.83,varikin,Samoan_samo1305.txt,NA,,NA,Varikin
v_sanapanasana1298,Sanapana_sana1298,sana1298,spn,Sanapaná,,-22.49,-58.38,varikin,Sanapana_sana1298.txt,NA,,NA,Varikin
v_sangosang1331,Sango_sang1331,sang1331,sng,Sanga (Democratic Republic of Congo),Atlantic-Congo,-10.0236,26.8462,varikin,Sango_sang1331.txt,NA,,NA,Varikin
v_sangusang1333,Sangu_sang1333,sang1333,snq,Sangu (Gabon),Atlantic-Congo,-1.52694,11.9098,varikin,Sangu_sang1333.txt,NA,,NA,Varikin
v_sangutanzaniasang1330,Sangu_Tanzania__sang1330,sang1330,sbp,Sangu (Tanzania),Atlantic-Congo,-8.4,33.9,varikin,Sangu_Tanzania__sang1330.txt,NA,,NA,Varikin
v_sansalvadorkongosans1272,San_Salvador_Kongo_sans1272,sans1272,kwy,Cimbala-Cizali,Atlantic-Congo,-5.33539,13.3587,varikin,San_Salvador_Kongo_sans1272.txt,NA,,NA,Varikin
v_sanskritsans1269,Sanskrit_sans1269,sans1269,san,Sanskrit,Indo-European,20,77,varikin,Sanskrit_sans1269.txt,NA,,NA,Varikin
v_sardiniansard1257,Sardinian_sard1257,sard1257,,Sardinian,Indo-European,,,varikin,Sardinian_sard1257.txt,NA,,NA,Varikin
v_saterfriesischsate1242,Saterfriesisch_sate1242,sate1242,stq,Ems-Weser Frisian,Indo-European,53.117,7.721,varikin,Saterfriesisch_sate1242.txt,NA,,NA,Varikin
v_sekiseki1238,Seki_seki1238,seki1238,syi,Seki,Atlantic-Congo,1.52302,9.79206,varikin,Seki_seki1238.txt,NA,,NA,Varikin
v_selknamonaa1245,Selk_nam_onaa1245,onaa1245,ona,Selk'nam,,-54,-68.5,varikin,Selk_nam_onaa1245.txt,NA,,NA,Varikin
v_selkupselk1253,Selkup_selk1253,selk1253,sel,Selkup,Uralic,59.9409,82.3004,varikin,Selkup_selk1253.txt,NA,,NA,Varikin
v_serbocroationsout1528,Serbocroation_sout1528,sout1528,hbs,Serbian-Croatian-Bosnian,Indo-European,44.15,18.81,varikin,Serbocroation_sout1528.txt,NA,,NA,Varikin
v_serbsserb1264,Serbs_serb1264,serb1264,srp,Serbian Standard,Indo-European,44.3238,21.9192,varikin,Serbs_serb1264.txt,NA,,NA,Varikin
v_seriseri1257,Seri_seri1257,seri1257,sei,Seri,,28.9877,-112.384,varikin,Seri_seri1257.txt,NA,,NA,Varikin
v_serranoserr1255,Serrano_serr1255,serr1255,ser,Serrano,Uto-Aztecan,33.9479,-116.772,varikin,Serrano_serr1255.txt,NA,,NA,Varikin
v_shastashas1239,Shasta_shas1239,shas1239,sht,Shasta,,41.7587,-122.738,varikin,Shasta_shas1239.txt,NA,,NA,Varikin
v_shipiboship1254,Shipibo_ship1254,ship1254,shp,Shipibo-Conibo,Pano-Tacanan,-7.17105,-74.8219,varikin,Shipibo_ship1254.txt,NA,,NA,Varikin
v_shishii1238,Shi_shii1238,shii1238,shr,Shi,Atlantic-Congo,-2.55777,28.6122,varikin,Shi_shii1238.txt,NA,,NA,Varikin
v_shonashon1251,Shona_shon1251,shon1251,sna,Shona,Atlantic-Congo,-17.20849,29.75725,varikin,Shona_shon1251.txt,NA,,NA,Varikin
v_shoshonishos1248,Shoshoni_shos1248,shos1248,shh,Shoshoni,Uto-Aztecan,41,-116,varikin,Shoshoni_shos1248.txt,NA,,NA,Varikin
v_sindhisind1272,Sindhi_sind1272,sind1272,snd,Sindhi,Indo-European,26,69,varikin,Sindhi_sind1272.txt,NA,,NA,Varikin
v_sinhalasinh1246,Sinhala_sinh1246,sinh1246,sin,Sinhala,Indo-European,8,81,varikin,Sinhala_sinh1246.txt,NA,,NA,Varikin
v_sionsion1247,Sion_sion1247,sion1247,snn,Siona-Tetete,,0.31733,-76.0237,varikin,Sion_sion1247.txt,NA,,NA,Varikin
v_sirasira1266,Sira_sira1266,sira1266,swj,Sira,Atlantic-Congo,-1.78084,10.4635,varikin,Sira_sira1266.txt,NA,,NA,Varikin
v_slovakianslov1269,Slovakian_slov1269,slov1269,slk,Slovak,Indo-European,48.545705,18.78479,varikin,Slovakian_slov1269.txt,NA,,NA,Varikin
v_slovenianslov1268,Slovenian_slov1268,slov1268,slv,Slovenian,Indo-European,46.2543,14.7766,varikin,Slovenian_slov1268.txt,NA,,NA,Varikin
v_sogasoga1242,Soga_soga1242,soga1242,xog,Soga,Atlantic-Congo,0.40456,33.3942,varikin,Soga_soga1242.txt,NA,,NA,Varikin
v_songoorasong1300,Songoora_song1300,song1300,sod,Songoora,Atlantic-Congo,-2.21871,26.3477,varikin,Songoora_song1300.txt,NA,,NA,Varikin
v_southeasterntepehuanosout2976,Southeastern_Tepehuano_sout2976,sout2976,stp,Southeastern Tepehuan,Uto-Aztecan,23.1584,-103.983,varikin,Southeastern_Tepehuano_sout2976.txt,NA,,NA,Varikin
v_southerncoastaltsimshiannucl1649,Southern_Coastal_Tsimshian_nucl1649,nucl1649,tsi,Southern-Coastal Tsimshian,,52.59103,-128.544545,varikin,Southern_Coastal_Tsimshian_nucl1649.txt,NA,,NA,Varikin
